monthyear,business_level,category,brand,Sales Amount,Spend on meta Amount,Spend on tv Amount,Spend on ucontent Amount,Spend on youtube Amount
2023-12-01,Business Unit 1,Category 2,Brand 4,113959544565.677,3218204307.18808,2074980846.58525,0.0,0.0
2024-01-01,Business Unit 1,Category 2,Brand 4,118376071036.8509,3270467798.42808,3455356301.25,0.0,1099556500.0
2024-02-01,Business Unit 1,Category 2,Brand 4,114464845433.9085,2476569768.49813,3381136237.5,0.0,2338420283.46757
2024-03-01,Business Unit 1,Category 2,Brand 4,117406694368.25421,2865828763.33282,2224460007.8539,0.0,1257344711.2881
2024-04-01,Business Unit 1,Category 2,Brand 4,133709769238.70491,14263444820.98867,7158112815.0,0.0,1918424100.87807
2024-05-01,Business Unit 1,Category 2,Brand 4,126622135440.4501,3432187075.0,5827002653.16762,0.0,1386461105.622705
2024-06-01,Business Unit 1,Category 2,Brand 4,124287425787.8053,15206941533.97889,8972381040.0,0.0,3141590000.0
2024-07-01,Business Unit 1,Category 2,Brand 4,120946716677.6322,17124210002.54619,3484194165.37215,0.0,1099556500.0
2024-08-01,Business Unit 1,Category 2,Brand 4,113410631355.58139,5830193952.546189,3350401016.38053,0.0,1459397463.86247
2024-09-01,Business Unit 1,Category 2,Brand 4,118705461954.86,6029510383.372149,3458584102.76278,0.0,4084067000.0
2024-10-01,Business Unit 1,Category 2,Brand 4,128527731054.38,7116901741.6901,2110127714.5772,0.0,0.0
2024-11-01,Business Unit 1,Category 2,Brand 4,111101642341.79,8074068784.31311,2076414683.9692,0.0,2513272000.0
2024-12-01,Business Unit 1,Category 2,Brand 4,110213351486.11,336338436.9046,0.0,0.0,0.0
2025-01-01,Business Unit 1,Category 2,Brand 4,118847571778.51,9547775562.52749,2131568815.0,0.0,1911245819.598778
2025-02-01,Business Unit 1,Category 2,Brand 4,105272748822.15,5369460862.527492,2342055345.0,0.0,785397500.0
2025-03-01,Business Unit 1,Category 2,Brand 4,108647180076.0761,10952143934.32005,2111148480.0,0.0,4905537631.24596
2025-04-01,Business Unit 1,Category 2,Brand 4,125337922696.3316,10392863272.52749,1754914281.36883,0.0,963109816.0601338
2025-05-01,Business Unit 1,Category 2,Brand 4,113274061251.56,6134592440.06881,1914196588.87867,0.0,862387816.5880282
2018-01-01,Business Unit 1,Category 2,Brand 5,136513080122.52301,3052341072.3444,3013633924.611545,0.0,4712385000.0
2018-02-01,Business Unit 1,Category 2,Brand 5,117854863896.0,4785911275.0144,3667322898.457932,0.0,4712385000.0
2018-03-01,Business Unit 1,Category 2,Brand 5,145366180645.085,3112775223.42276,8127066339.419171,0.0,4378254665.182109
2018-04-01,Business Unit 1,Category 2,Brand 5,141630327794.844,6066909047.795794,5133249435.680404,0.0,0.0
2018-05-01,Business Unit 1,Category 2,Brand 5,143413322748.03,10407420081.09239,6272786385.389101,0.0,3789879334.81789
2018-06-01,Business Unit 1,Category 2,Brand 5,151845885006.64798,14596945199.43997,4477251919.225421,0.0,942477000.0
2018-07-01,Business Unit 1,Category 2,Brand 5,137684733599.751,7559865771.89314,6114433337.982378,0.0,942477000.0
2018-08-01,Business Unit 1,Category 2,Brand 5,132043455520.752,10555465662.36829,4307227878.063656,0.0,2199113000.0
2018-09-01,Business Unit 1,Category 2,Brand 5,147447143157.57,5969973952.510644,2974261715.470812,0.0,5026544000.0
2018-10-01,Business Unit 1,Category 2,Brand 5,191915693329.419,8074250490.141554,3064410809.062352,0.0,1884954000.0
2018-11-01,Business Unit 1,Category 2,Brand 5,137225727508.73401,6441559792.224375,2771734806.018836,0.0,3298669500.0
2018-12-01,Business Unit 1,Category 2,Brand 5,134689872503.178,4370255016.821633,0.0,0.0,1413715500.0
2019-01-01,Business Unit 1,Category 2,Brand 5,149349203115.12,9242117174.515772,2323941147.232371,0.0,9712246429.98053
2019-02-01,Business Unit 1,Category 2,Brand 5,121866034069.958,5799431863.402757,2245128405.313572,0.0,6350745129.98053
2019-03-01,Business Unit 1,Category 2,Brand 5,136109802068.19801,8178180128.097683,1500999622.291775,0.0,7781676540.038939
2019-04-01,Business Unit 1,Category 2,Brand 5,138814435226.59598,9894138905.851965,2894364831.554097,0.0,2993446025.476915
2019-05-01,Business Unit 1,Category 2,Brand 5,141569545568.16,12933638991.51124,3000341336.120281,0.0,2199113000.0
2019-06-01,Business Unit 1,Category 2,Brand 5,156270739437.647,8812329285.287569,2294279763.672207,0.0,2060402874.357856
2019-07-01,Business Unit 1,Category 2,Brand 5,147415720974.38998,11901544439.92083,2940557742.67169,0.0,785397500.0
2019-08-01,Business Unit 1,Category 2,Brand 5,148982323208.376,6453073358.853959,6489267762.704042,0.0,0.0
2019-09-01,Business Unit 1,Category 2,Brand 5,139953396375.807,10085255231.14828,5697713603.643953,0.0,4846687972.5
2019-10-01,Business Unit 1,Category 2,Brand 5,165015375308.823,9952725389.226095,8798416957.102623,0.0,3090539162.5
2019-11-01,Business Unit 1,Category 2,Brand 5,141409380712.621,4633827233.431047,7330238561.32307,0.0,2148062162.5
2019-12-01,Business Unit 1,Category 2,Brand 5,133467575024.355,17012795688.1746,2970712118.35765,0.0,4210399328.27217
2020-01-01,Business Unit 1,Category 2,Brand 5,133342722897.052,2202942463.966862,10253995116.86052,185144464.1302781,1291781260.059783
2020-02-01,Business Unit 1,Category 2,Brand 5,135893023561.746,2831260463.966862,10788389057.77077,185144464.1302781,1291781260.059783
2020-03-01,Business Unit 1,Category 2,Brand 5,165730606024.491,282743100.0,4492331274.496451,185144464.1302781,926590927.266411
2020-04-01,Business Unit 1,Category 2,Brand 5,104679808267.14,62831800.0,4527146133.10908,185144464.1302781,1743404327.266411
2020-05-01,Business Unit 1,Category 2,Brand 5,111339005174.23999,1897431298.244123,3967206212.074759,185144464.1302781,2780129027.266412
2020-06-01,Business Unit 1,Category 2,Brand 5,122557715741.145,2370960055.87417,5787566877.674134,185144464.1302781,0.0
2020-07-01,Business Unit 1,Category 2,Brand 5,141556170248.735,3611212933.712167,7295283696.868267,185144464.1302781,0.0
2020-08-01,Business Unit 1,Category 2,Brand 5,112213174268.711,3966544382.3544,10563956269.27655,185144464.1302781,553539561.9348756
2020-09-01,Business Unit 1,Category 2,Brand 5,137625563322.896,3373434179.285317,10622978754.08133,185144464.1302781,2656205995.747066
2020-10-01,Business Unit 1,Category 2,Brand 5,128138902114.942,3365070925.636242,11262601987.8226,185144464.1302781,2709242589.932722
2020-11-01,Business Unit 1,Category 2,Brand 5,132009928786.431,3862877852.266242,10905584586.01196,185144464.1302781,659733900.0
2020-12-01,Business Unit 1,Category 2,Brand 5,121840142970.132,1813694615.281564,9037405443.839561,185144460.72558,0.0
2021-01-01,Business Unit 1,Category 2,Brand 5,138357855385.536,1853538100.0,10561614031.71,130899578.09735,0.0
2021-02-01,Business Unit 1,Category 2,Brand 5,105777629038.66501,3564133855.0,11112041334.204,130899584.38053,0.0
2021-03-01,Business Unit 1,Category 2,Brand 5,117966929437.844,3160642957.9525,9254204282.448,130899584.38053,0.0
2021-04-01,Business Unit 1,Category 2,Brand 5,113424995801.51999,3851626253.6825,9325919242.331999,130899584.38053,1932077850.0
2021-05-01,Business Unit 1,Category 2,Brand 5,131773535762.814,3226507177.7,9194002621.595999,130899584.38053,2466148150.0
2021-06-01,Business Unit 1,Category 2,Brand 5,124792061672.995,1346642946.19875,5365075769.379,130899584.38053,1209512150.0
2021-07-01,Business Unit 1,Category 2,Brand 5,115891568380.329,1413715500.0,4862093701.542,208942934.88622,785397500.0
2021-08-01,Business Unit 1,Category 2,Brand 5,108159456913.065,1900652525.23,4987067408.378,208942934.88622,785397500.0
2021-09-01,Business Unit 1,Category 2,Brand 5,108685354366.68,2810108272.74,8267036531.071199,208942934.88622,1537228116.1588
2021-10-01,Business Unit 1,Category 2,Brand 5,135708758626.84,2082521605.06225,11117126751.6006,208942934.88622,1036724700.0
2021-11-01,Business Unit 1,Category 2,Brand 5,139657386027.078,5606806885.33471,10296687516.918,208942934.88622,0.0
2021-12-01,Business Unit 1,Category 2,Brand 5,126691168850.104,3999100357.965354,6683046350.4168,208942934.88622,0.0
2022-01-01,Business Unit 1,Category 2,Brand 5,137621743149.456,2097953802.0,16165137031.86725,90520518.46107171,2513272000.0
2022-02-01,Business Unit 1,Category 2,Brand 5,118931709213.572,4256449184.89,17007596597.6289,90520518.46107171,1256636000.0
2022-03-01,Business Unit 1,Category 2,Brand 5,124510840359.19101,12229163508.47268,14164073776.7468,90520518.46107171,785397500.0
2022-04-01,Business Unit 1,Category 2,Brand 5,111903649428.12,1586502950.0,13453504206.7459,90520518.46107171,2042033500.0
2022-05-01,Business Unit 1,Category 2,Brand 5,150045437264.376,2877151586.192325,13263198983.87075,90520518.46107171,1256636000.0
2022-06-01,Business Unit 1,Category 2,Brand 5,142240576625.8,6272987111.245,10382411863.3367,90520518.46107171,8337779860.0
2022-07-01,Business Unit 1,Category 2,Brand 5,135890657316.158,1570795000.0,12597242772.177,90520518.46107171,2513272000.0
2022-08-01,Business Unit 1,Category 2,Brand 5,128497927418.368,2334452697.2,19171045129.12252,90520518.46107171,2513272000.0
2022-09-01,Business Unit 1,Category 2,Brand 5,134708580671.628,4689565431.146205,17892975453.84769,158587431.564903,1570795000.0
2022-10-01,Business Unit 1,Category 2,Brand 5,140426330391.93002,2827431000.0,14693943770.9168,158587431.564903,1256636000.0
2022-11-01,Business Unit 1,Category 2,Brand 5,140278264113.64,2984510500.0,15413829191.9924,90520518.46107171,4084067000.0
2022-12-01,Business Unit 1,Category 2,Brand 5,139010263725.974,27302963858.52199,15721071714.57225,90520518.46107171,5815363583.407378
2023-01-01,Business Unit 1,Category 2,Brand 5,140798770284.656,1976102835.624,12541917558.00877,0.0,1570795000.0
2023-02-01,Business Unit 1,Category 2,Brand 5,131261768866.85999,8834277296.51984,9457914299.145529,0.0,12195446649.83726
2023-03-01,Business Unit 1,Category 2,Brand 5,111323655365.5,2860928519.104795,7364543235.00941,0.0,1288051900.0
2023-04-01,Business Unit 1,Category 2,Brand 5,129045408537.76,13156256264.37199,11992938790.82754,0.0,1337515241.80756
2023-05-01,Business Unit 1,Category 2,Brand 5,138367704270.186,9798283676.014338,11291608281.23157,0.0,2513272000.0
2023-06-01,Business Unit 1,Category 2,Brand 5,137818444696.69498,14745843619.18731,11267814561.082,0.0,9542894867.848549
2023-07-01,Business Unit 1,Category 2,Brand 5,125764490592.055,11440037121.7841,12067322248.67344,0.0,2121549184.9335
2023-08-01,Business Unit 1,Category 2,Brand 5,140029582446.579,9783540271.27043,12269656000.76536,0.0,10257291350.0
2023-09-01,Business Unit 1,Category 2,Brand 5,132166027167.87401,9873745620.591639,9838191525.869299,0.0,8587047931.302453
2023-10-01,Business Unit 1,Category 2,Brand 5,139638539000.35,13700653712.11723,7809112975.41958,0.0,3473114599.753332
2023-11-01,Business Unit 1,Category 2,Brand 5,144659970376.784,11790544914.9862,3934538826.78576,0.0,67128367.28919
2023-12-01,Business Unit 1,Category 2,Brand 5,140180324731.231,9008560903.624859,3617599774.10455,0.0,3235168425.09117
2024-01-01,Business Unit 1,Category 2,Brand 5,132199336897.4656,8403691687.40236,20729791602.11576,0.0,7506732201.594689
2024-02-01,Business Unit 1,Category 2,Brand 5,126542662145.2621,12298946701.96271,17428017714.82339,0.0,7203673909.32881
2024-03-01,Business Unit 1,Category 2,Brand 5,126869150908.20671,16832403170.35217,14580702570.69664,0.0,1781243230.87631
2024-04-01,Business Unit 1,Category 2,Brand 5,139774336615.5436,10478278242.45148,10918006635.59215,0.0,1551094387.56105
2024-05-01,Business Unit 1,Category 2,Brand 5,142346764900.2255,10121600866.00219,12313590068.77476,0.0,2000960490.56996
2024-06-01,Business Unit 1,Category 2,Brand 5,141778430189.8049,10427145160.63856,10452433232.89237,0.0,5392010626.354215
2024-07-01,Business Unit 1,Category 2,Brand 5,128353099043.6777,7743311072.25132,12565697247.03201,0.0,183909207.957915
2024-08-01,Business Unit 1,Category 2,Brand 5,150979811587.23288,8684013717.927269,8182450436.116529,0.0,4278728898.20581
2024-09-01,Business Unit 1,Category 2,Brand 5,140047929018.02,6062945106.80523,11335955054.42149,0.0,2250471031.59497
2024-10-01,Business Unit 1,Category 2,Brand 5,134453715412.96999,15995639684.25132,5598947283.74702,0.0,192943065.20183
2024-11-01,Business Unit 1,Category 2,Brand 5,119257885423.64,14161599469.10227,6002500791.112425,0.0,0.0
2024-12-01,Business Unit 1,Category 2,Brand 5,115895416513.92,8907199644.21074,4081432415.50215,0.0,0.0
2025-01-01,Business Unit 1,Category 2,Brand 5,126289593223.40001,9953467487.436928,11375044196.51276,0.0,2330039155.94875
2025-02-01,Business Unit 1,Category 2,Brand 5,111869095079.70999,11288643237.43693,11169094776.3011,0.0,0.0
2025-03-01,Business Unit 1,Category 2,Brand 5,111819378035.0629,12334842646.93083,10303339469.0088,0.0,4955442405.507833
2025-04-01,Business Unit 1,Category 2,Brand 5,135023315250.1901,4965225303.110501,8364084223.42414,0.0,997537426.4777524
2025-05-01,Business Unit 1,Category 2,Brand 5,123706458544.98001,7183429496.457313,5714955090.320239,0.0,2158705907.11908
2018-01-01,Business Unit 1,Category 2,Brand 7,44427333767.68499,1303759850.0,1396077426.50415,0.0,0.0
2018-02-01,Business Unit 1,Category 2,Brand 7,43570586046.399994,7580703793.849999,2318153568.457606,0.0,1570795000.0
2018-03-01,Business Unit 1,Category 2,Brand 7,57138151929.86,3802571111.23,3065963648.392203,0.0,2155514435.43135
2018-04-01,Business Unit 1,Category 2,Brand 7,51351346919.768005,6494294848.0,1965902571.545645,0.0,942477000.0
2018-05-01,Business Unit 1,Category 2,Brand 7,61339433223.555,5639248297.7,3413790793.127765,0.0,2042033500.0
2018-06-01,Business Unit 1,Category 2,Brand 7,52422984109.438,4555305500.0,2759058567.939521,0.0,2042033500.0
2018-07-01,Business Unit 1,Category 2,Brand 7,47252748809.381996,4945244363.184999,4436934658.280121,0.0,1099556500.0
2018-08-01,Business Unit 1,Category 2,Brand 7,52334296395.420006,4038690312.369083,4967375770.216169,0.0,942477000.0
2018-09-01,Business Unit 1,Category 2,Brand 7,71121563170.122,3870308626.53701,5286521777.762937,0.0,942477000.0
2018-10-01,Business Unit 1,Category 2,Brand 7,54332296741.66201,4317821798.01634,1882564111.163989,0.0,942477000.0
2018-11-01,Business Unit 1,Category 2,Brand 7,53766805515.11799,2200230554.105637,1872001184.667139,0.0,942477000.0
2018-12-01,Business Unit 1,Category 2,Brand 7,46559462099.86399,2430975921.578338,2350707133.646401,0.0,753981600.0
2019-01-01,Business Unit 1,Category 2,Brand 7,49783067705.04,13037117564.66831,2848331976.97002,0.0,942477000.0
2019-02-01,Business Unit 1,Category 2,Brand 7,42421720720.55499,3347945411.87782,2517290780.23591,0.0,942477000.0
2019-03-01,Business Unit 1,Category 2,Brand 7,46497137352.49,4443462220.077642,2994887516.465255,0.0,942477000.0
2019-04-01,Business Unit 1,Category 2,Brand 7,49939339502.250984,3406897268.305822,1659953582.061707,0.0,0.0
2019-05-01,Business Unit 1,Category 2,Brand 7,49549340948.856,3057912109.36809,1487702329.626544,0.0,0.0
2019-06-01,Business Unit 1,Category 2,Brand 7,53688106800.663994,3205399744.97884,1446891719.430946,0.0,0.0
2019-07-01,Business Unit 1,Category 2,Brand 7,56286002553.858,5012152937.07467,1891882552.655385,0.0,0.0
2019-08-01,Business Unit 1,Category 2,Brand 7,46113576231.164,1943317077.010553,1703863914.196269,0.0,2199113000.0
2019-09-01,Business Unit 1,Category 2,Brand 7,48679442217.67199,3384983219.351192,3046015413.303799,0.0,1256636000.0
2019-10-01,Business Unit 1,Category 2,Brand 7,50553843302.702995,5359612219.848099,5382366541.642156,0.0,476166861.772684
2019-11-01,Business Unit 1,Category 2,Brand 7,41280999338.467,2002362612.567126,4071678832.90117,0.0,0.0
2019-12-01,Business Unit 1,Category 2,Brand 7,51333682701.675,1646651506.5504,3239213420.82749,0.0,0.0
2020-01-01,Business Unit 1,Category 2,Brand 7,45048217194.95,2311991362.28311,5126997558.430261,115504426.9852294,1849985811.735944
2020-02-01,Business Unit 1,Category 2,Brand 7,38192156948.72599,2802690978.75,5394194528.885384,115504426.9852294,1727874500.0
2020-03-01,Business Unit 1,Category 2,Brand 7,45880224266.667,2607562446.515574,4492331274.496451,115504426.9852294,1727874500.0
2020-04-01,Business Unit 1,Category 2,Brand 7,38314178189.28,1691920573.245,0.0,115504426.9852294,0.0
2020-05-01,Business Unit 1,Category 2,Brand 7,33401701552.272003,1743582450.0,5372258412.184567,115504426.9852294,0.0
2020-06-01,Business Unit 1,Category 2,Brand 7,39310965426.405,1743582450.0,4630053502.139306,115504426.9852294,0.0
2020-07-01,Business Unit 1,Category 2,Brand 7,33667413464.564,1259139049.26614,3862209015.989082,115504426.9852294,0.0
2020-08-01,Business Unit 1,Category 2,Brand 7,36149210502.672005,1395332087.13307,3961483600.978706,115504426.9852294,0.0
2020-09-01,Business Unit 1,Category 2,Brand 7,32842463974.781998,2500175996.483053,1888529556.281126,115504426.9852294,0.0
2020-10-01,Business Unit 1,Category 2,Brand 7,36161898756.364,3465301879.327815,0.0,115504426.9852294,0.0
2020-11-01,Business Unit 1,Category 2,Brand 7,40754743115.274,1712668350.506601,4089594219.754486,115504426.9852294,0.0
2020-12-01,Business Unit 1,Category 2,Brand 7,36895254561.378,2583504634.288927,0.0,115504426.9852294,0.0
2021-01-01,Business Unit 1,Category 2,Brand 7,34807007644.16,1790706300.0,5280807015.855,52359828.09735,0.0
2021-02-01,Business Unit 1,Category 2,Brand 7,28990905736.523,1759290400.0,5556020667.102,52359834.38053,0.0
2021-03-01,Business Unit 1,Category 2,Brand 7,32680027749.673,3180486811.1875,4627102141.224,52359834.38053,0.0
2021-04-01,Business Unit 1,Category 2,Brand 7,26780901786.47,2106601421.17375,4662959621.165999,52359834.38053,0.0
2021-05-01,Business Unit 1,Category 2,Brand 7,35263340556.246,0.0,0.0,52359834.38053,0.0
2021-06-01,Business Unit 1,Category 2,Brand 7,39363938916.98499,1145886705.82625,0.0,52359834.38053,0.0
2021-07-01,Business Unit 1,Category 2,Brand 7,28792936243.56,1453621546.975,3978076664.898,130116090.68407,0.0
2021-08-01,Business Unit 1,Category 2,Brand 7,28842521843.483997,1422298638.039,4080327879.582,130116090.68407,0.0
2021-09-01,Business Unit 1,Category 2,Brand 7,29261441560.26001,925403714.986,0.0,130116090.68407,0.0
2021-10-01,Business Unit 1,Category 2,Brand 7,30556939028.559998,902818824.476,0.0,130116090.68407,0.0
2021-11-01,Business Unit 1,Category 2,Brand 7,30122181299.958,172554972.34,0.0,130116090.68407,0.0
2021-12-01,Business Unit 1,Category 2,Brand 7,27418238034.724,3892185405.8026,2386802582.165,130116090.68407,0.0
2022-01-01,Business Unit 1,Category 2,Brand 7,33449729237.714993,1099556500.0,5016766665.06225,130116090.68407,0.0
2022-02-01,Business Unit 1,Category 2,Brand 7,26626502062.74,5193402217.23735,5278219633.7469,130116090.68407,1099556500.0
2022-03-01,Business Unit 1,Category 2,Brand 7,33086796738.805992,1507963200.0,4395747034.162799,130116090.68407,0.0
2022-04-01,Business Unit 1,Category 2,Brand 7,32214686956.57999,1068140600.0,4429811640.107699,130116090.68407,0.0
2022-05-01,Business Unit 1,Category 2,Brand 7,37245321306.76001,1881721506.522555,4367151245.2581,130116090.68407,0.0
2022-06-01,Business Unit 1,Category 2,Brand 7,35560144156.45,3419433633.3155,4813665204.192824,130116090.68407,1230442137.291725
2022-07-01,Business Unit 1,Category 2,Brand 7,33507285365.628014,1130972400.0,2939356646.8413,130116090.68407,0.0
2022-08-01,Business Unit 1,Category 2,Brand 7,31120591796.635998,1730805399.26665,4473243863.461923,130116090.68407,0.0
2022-09-01,Business Unit 1,Category 2,Brand 7,31012047348.864,2794270730.864448,4473243863.461923,180429108.0697103,0.0
2022-10-01,Business Unit 1,Category 2,Brand 7,30750291326.7,1853538100.0,5969414656.934949,180429108.0697103,0.0
2022-11-01,Business Unit 1,Category 2,Brand 7,26120780214.264,9182977645.03042,5780185946.997149,130116090.68407,0.0
2022-12-01,Business Unit 1,Category 2,Brand 7,30347311095.107002,5067073360.42213,3736421916.144575,130116090.68407,0.0
2023-01-01,Business Unit 1,Category 2,Brand 7,29895629307.016,1857990590.68407,3344511110.0415,0.0,0.0
